stream_id,time_end,time_recorded,reading_type,temp_max,temp_avg,temp_min
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 20:15:00,2022-04-18 20:19:30,temperature,16.6,16.593336,16.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 20:15:00,2022-04-18 20:24:19,temperature,11.6,11.4,11.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 20:30:00,2022-04-18 20:36:50,temperature,16.5,16.5,16.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 20:30:00,2022-04-18 20:39:45,temperature,11.4,null,11
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 20:45:00,2022-04-18 21:03:00,temperature,16.7,16.6,16.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 20:45:00,2022-04-18 20:55:35,temperature,10.9,10.706666,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 21:00:00,2022-04-18 21:03:00,temperature,17.1,16.953335,16.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 21:00:00,2022-04-18 21:13:05,temperature,10.6,10.6,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 21:15:00,2022-04-18 21:22:27,temperature,17.3,17.179998,17.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 21:15:00,2022-04-18 21:27:01,temperature,10.6,10.3133335,10
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 21:30:00,2022-04-18 21:36:12,temperature,17.7,17.493336,17.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 21:30:00,2022-04-18 21:38:53,temperature,10.2,9.973333,9.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 21:45:00,2022-04-18 21:51:12,temperature,18.1,17.906668,17.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 21:45:00,2022-04-18 21:53:12,temperature,10.5,10.333333,10.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 22:00:00,2022-04-18 22:08:31,temperature,18.8,18.42,18.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 22:00:00,2022-04-18 22:08:25,temperature,11.5,11.119999,10.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 22:15:00,2022-04-18 22:22:38,temperature,19.5,19.179998,18.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 22:15:00,2022-04-18 22:21:15,temperature,11.8,11.646667,11.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 22:30:00,2022-04-18 22:42:53,temperature,21.1,20.266666,19.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 22:30:00,2022-04-18 22:41:23,temperature,12.6,12.260001,11.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 22:45:00,2022-04-18 22:54:59,temperature,22.7,21.866667,21.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 22:45:00,2022-04-18 22:56:37,temperature,12.8,12.726666,12.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 23:00:00,2022-04-18 23:06:01,temperature,23.9,23.42,22.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 23:00:00,2022-04-18 23:13:18,temperature,13.4,13.086666,12.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 23:15:00,2022-04-18 23:32:17,temperature,24.6,24.366667,24
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 23:15:00,2022-04-18 23:20:32,temperature,13.8,13.666667,13.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 23:30:00,2022-04-18 23:45:56,temperature,25.2,24.926668,24.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 23:30:00,2022-04-18 23:43:54,temperature,15.1,14.406667,13.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-18 23:45:00,2022-04-18 23:51:25,temperature,25.6,25.293335,25.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-18 23:45:00,2022-04-18 23:58:19,temperature,16,15.8,15.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 0:00:00,2022-04-19 0:06:09,temperature,26.4,26.08,25.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 0:00:00,2022-04-19 0:06:55,temperature,15.9,15.780002,15.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 0:15:00,2022-04-19 0:22:36,temperature,26.7,26.57143,26.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 0:15:00,2022-04-19 0:29:25,temperature,16.2,15.921431,15.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 0:30:00,2022-04-19 0:39:20,temperature,26.3,25.613335,25
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 0:30:00,2022-04-19 0:44:17,temperature,17.4,16.886665,16.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 0:45:00,2022-04-19 0:52:42,temperature,24.9,24.720001,24.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 0:45:00,2022-04-19 0:56:11,temperature,17.5,17.4,17.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 1:00:00,2022-04-19 1:07:41,temperature,24.5,24.399998,24.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 1:00:00,2022-04-19 1:07:35,temperature,17.4,17.053331,16.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 1:15:00,2022-04-19 1:23:31,temperature,25.8,25.38,24.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 1:15:00,2022-04-19 1:22:56,temperature,17.6,17.186666,16.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 1:30:00,2022-04-19 1:38:32,temperature,26.9,26.153334,25.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 1:30:00,2022-04-19 1:39:22,temperature,18,17.686666,17.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 1:45:00,2022-04-19 1:52:20,temperature,28.4,27.746666,27
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 1:45:00,2022-04-19 1:56:32,temperature,18.2,17.906668,17.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 2:00:00,2022-04-19 2:05:54,temperature,28.6,28.286669,27.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 2:00:00,2022-04-19 2:08:57,temperature,18.3,18.046667,17.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 2:15:00,2022-04-19 2:25:20,temperature,27.5,26.993334,26.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 2:15:00,2022-04-19 2:41:49,temperature,18.6,18.326666,18.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 2:30:00,2022-04-19 2:42:17,temperature,26.7,26.493338,26.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 2:30:00,2022-04-19 2:41:49,temperature,18.6,18.046665,17.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 2:45:00,2022-04-19 2:59:06,temperature,27.3,26.926666,26.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 2:45:00,2022-04-19 2:52:28,temperature,19,18.186668,17.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 3:00:00,2022-04-19 3:16:20,temperature,27.9,27.5,27.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 3:00:00,2022-04-19 3:23:19,temperature,17.5,17.053333,16.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 3:15:00,2022-04-19 3:21:21,temperature,28.4,27.933332,27.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 3:15:00,2022-04-19 3:23:19,temperature,18.7,18.206667,17.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 3:30:00,2022-04-19 3:40:37,temperature,28.4,28.24667,28.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 3:30:00,2022-04-19 3:43:30,temperature,18.8,18.313334,17.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 3:45:00,2022-04-19 3:51:55,temperature,28.6,28.42,28.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 3:45:00,2022-04-19 3:53:52,temperature,19.4,19.15333,18.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 4:00:00,2022-04-19 4:10:05,temperature,28.7,28.566668,28.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 4:00:00,2022-04-19 4:14:48,temperature,19.4,19.119999,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 4:15:00,2022-04-19 4:24:42,temperature,29,28.866663,28.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 4:15:00,2022-04-19 4:21:51,temperature,18.6,18.353334,18.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 4:30:00,2022-04-19 4:41:07,temperature,29,28.85333,28.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 4:30:00,2022-04-19 4:39:57,temperature,19.5,19.253332,18.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 4:45:00,2022-04-19 4:56:20,temperature,28.7,28.060001,27.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 4:45:00,2022-04-19 4:55:35,temperature,19.2,18.873333,18.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 5:00:00,2022-04-19 5:08:15,temperature,27.6,27.166666,26.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 5:00:00,2022-04-19 5:05:32,temperature,19.1,18.873333,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 5:15:00,2022-04-19 5:20:04,temperature,26.7,26.386667,26.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 5:15:00,2022-04-19 5:23:58,temperature,19.2,18.76,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 5:30:00,2022-04-19 5:42:11,temperature,26.2,25.993334,25.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 5:30:00,2022-04-19 5:50:34,temperature,18.8,18.619999,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 5:45:00,2022-04-19 5:57:57,temperature,25.6,25.366669,25.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 5:45:00,2022-04-19 5:50:34,temperature,18.8,null,18.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 6:00:00,2022-04-19 6:12:32,temperature,25.1,24.860003,24.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 6:00:00,2022-04-19 6:15:13,temperature,19,18.846668,18.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 6:15:00,2022-04-19 6:20:44,temperature,24.5,24.093332,23.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 6:15:00,2022-04-19 6:25:41,temperature,19,18.66,18.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 6:30:00,2022-04-19 6:40:48,temperature,23.6,23.286665,23
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 6:30:00,2022-04-19 6:42:50,temperature,18.2,18.040003,17.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 6:45:00,2022-04-19 6:50:17,temperature,22.9,22.666666,22.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 6:45:00,2022-04-19 6:53:04,temperature,null,18.246666,17.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 7:00:00,2022-04-19 7:09:22,temperature,22.3,21.920002,21.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 7:00:00,2022-04-19 7:09:44,temperature,18.4,18.32,18.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 7:15:00,2022-04-19 7:25:49,temperature,21.5,21.200003,21
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 7:15:00,2022-04-19 7:23:58,temperature,18.2,17.94,17.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 7:30:00,2022-04-19 7:41:44,temperature,20.9,20.68,20.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 7:30:00,2022-04-19 7:37:35,temperature,17.7,17.666666,17.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 7:45:00,2022-04-19 7:46:56,temperature,20.4,20.220001,20
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 7:45:00,2022-04-19 7:53:46,temperature,17.5,17.353334,17.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 8:00:00,2022-04-19 8:09:27,temperature,20,19.866665,19.8
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 8:00:00,2022-04-19 8:09:14,temperature,17.3,17.146667,16.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 8:15:00,2022-04-19 8:28:20,temperature,19.8,19.733334,19.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 8:15:00,2022-04-19 8:23:16,temperature,16.9,16.553333,16.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 8:30:00,2022-04-19 8:33:20,temperature,19.7,19.560001,19.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 8:30:00,2022-04-19 8:38:31,temperature,16,15.666666,15.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 8:45:00,2022-04-19 8:51:43,temperature,19.5,19.426664,19.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 8:45:00,2022-04-19 8:56:46,temperature,15.3,14.993332,14.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 9:00:00,2022-04-19 9:12:11,temperature,19.5,19.439999,19.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 9:00:00,2022-04-19 9:06:28,temperature,14.6,14.280001,14
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 9:15:00,2022-04-19 9:21:28,temperature,19.4,19.399998,19.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 9:15:00,2022-04-19 9:20:25,temperature,13.9,13.613332,13.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 9:30:00,2022-04-19 9:41:10,temperature,19.4,19.286669,19.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 9:30:00,2022-04-19 9:43:44,temperature,13.2,12.833333,12.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 9:45:00,2022-04-19 9:52:21,temperature,19.2,19.12667,19.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 9:45:00,2022-04-19 9:55:34,temperature,12.8,12.613333,12.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 10:00:00,2022-04-19 10:06:27,temperature,19,19,19
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 10:00:00,2022-04-19 10:06:59,temperature,12.8,12.7266655,12.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 10:15:00,2022-04-19 10:22:27,temperature,19.1,19.073336,19
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 10:15:00,2022-04-19 10:26:45,temperature,12.7,12.499999,12.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 10:30:00,2022-04-19 10:43:35,temperature,19,19,19
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 10:30:00,2022-04-19 10:40:45,temperature,12.7,12.539999,12.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 10:45:00,2022-04-19 10:54:44,temperature,19,19,19
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 10:45:00,2022-04-19 10:59:06,temperature,12.7,12.559999,12.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 11:00:00,2022-04-19 11:12:51,temperature,19,18.880001,18.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 11:00:00,2022-04-19 11:10:15,temperature,12.4,12.306667,12.2
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 11:15:00,2022-04-19 11:30:39,temperature,18.6,18.453331,18.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 11:15:00,2022-04-19 11:30:10,temperature,12.7,12.413334,12.1
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 11:30:00,2022-04-19 11:46:58,temperature,18.2,17.973333,17.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 11:30:00,2022-04-19 11:43:59,temperature,12.7,12.633334,12.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 11:45:00,2022-04-19 11:53:43,temperature,17.7,17.553333,17.4
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 11:45:00,2022-04-19 12:12:27,temperature,12.7,12.686665,12.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 12:00:00,2022-04-19 12:05:56,temperature,17.4,17.226665,17.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 12:00:00,2022-04-19 12:12:27,temperature,12.7,12.699998,12.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 12:15:00,2022-04-19 12:23:26,temperature,17.2,17.186666,17.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 12:15:00,2022-04-19 12:24:36,temperature,12.7,12.653334,12.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 12:30:00,2022-04-19 12:38:37,temperature,17.3,17.206667,17.1
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 12:30:00,2022-04-19 12:40:09,temperature,12.8,12.706666,12.6
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 12:45:00,2022-04-19 12:54:43,temperature,17.3,17.300001,17.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 12:45:00,2022-04-19 12:57:49,temperature,13,12.94,12.8
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 13:00:00,2022-04-19 13:06:09,temperature,17.4,17.32,17.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 13:00:00,2022-04-19 13:07:24,temperature,12.8,12.366667,11.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 13:15:00,2022-04-19 13:24:13,temperature,17.4,17.373331,17.3
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 13:15:00,2022-04-19 13:20:10,temperature,11.7,11.546666,11.5
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 13:30:00,2022-04-19 13:35:05,temperature,17.3,17.113335,16.9
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 13:30:00,2022-04-19 13:42:03,temperature,12.2,11.946668,11.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 13:45:00,2022-04-19 13:59:39,temperature,16.9,16.78,16.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 13:45:00,2022-04-19 13:53:40,temperature,12.4,12.346667,12.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 14:00:00,2022-04-19 14:07:31,temperature,17.1,16.926668,16.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 14:00:00,2022-04-19 14:13:35,temperature,12.7,12.52,12.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 14:15:00,2022-04-19 14:27:07,temperature,17.5,17.346663,17.2
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 14:15:00,2022-04-19 14:29:32,temperature,13,12.826666,12.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 14:30:00,2022-04-19 14:36:46,temperature,17.6,17.553337,17.5
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 14:30:00,2022-04-19 14:36:54,temperature,13.4,13.166666,13
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 14:45:00,2022-04-19 14:47:37,temperature,17.7,17.686666,17.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 14:45:00,2022-04-19 14:53:47,temperature,13.7,13.54,13.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 15:00:00,2022-04-19 15:02:11,temperature,17.7,17.699999,17.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 15:00:00,2022-04-19 15:12:18,temperature,13.9,13.826665,13.7
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 15:15:00,2022-04-19 15:24:13,temperature,17.7,17.699999,17.7
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 15:15:00,2022-04-19 15:25:08,temperature,14.2,14.026668,13.9
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 15:30:00,2022-04-19 15:42:46,temperature,17.7,17.64667,17.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 15:30:00,2022-04-19 15:40:55,temperature,14.4,14.366665,14.3
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 15:45:00,2022-04-19 15:53:17,temperature,17.7,17.686666,17.6
ddf00601c23f5a9f107bfccf985dc0b0d8ec7c506a88e3e61ebe809e0ae29c80,2022-04-19 15:45:00,2022-04-19 15:57:08,temperature,14.4,14.399998,14.4
cdef31ee86f8194fed03a157a45f37e2bdbf785ce3a03126b0d94190d345a414,2022-04-19 16:00:00,2022-04-19 16:09:58,temperature,17.7,17.699999,17.7
